occurrence_id,classification,latitude,longitude,city,state,country,date,time,aircraft_type,aircraft_manufacturer,aircraft_model,aircraft_damage_level,total_aircraft_fatalities,type_category
80121,INCIDENTE,-20.25805555555,-40.28638888888,VITÓRIA,ES,BRASIL,08/06/2021,02:40:00,AVIÃO,BOEING COMPANY,727-225,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80120,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,04/06/2021,23:31:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80119,ACIDENTE,-16.50166666666,-54.81472222222,RONDONÓPOLIS,MT,BRASIL,08/06/2021,20:30:00,AVIÃO,CESSNA AIRCRAFT,310Q,DESTRUÍDA,4,FALHA DO MOTOR EM VOO
80117,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,06/06/2021,16:00:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,COM COMANDOS DE VOO
80116,ACIDENTE,-11.57277,-43.26388,MORPARÁ,BA,BRASIL,03/06/2021,12:17:00,AVIÃO,CIRRUS DESIGN,SR22,SUBSTANCIAL,0,EXCURSÃO DE PISTA
80115,INCIDENTE,-20.16833333333,-43.40333333333,SANTA BÁRBARA,MG,BRASIL,08/06/2021,15:55:00,HELICÓPTERO,AIRBUS HELICOPTERS,AS 350 B3,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80114,INCIDENTE GRAVE,-21.66277777777,-49.73111111111,LINS,SP,BRASIL,05/06/2021,19:43:00,ULTRALEVE,Unknown,FK-9MK IV,LEVE,0,EXCURSÃO DE PISTA
80112,INCIDENTE,-16.625556,-49.349444,GOIÂNIA,GO,BRASIL,28/05/2021,13:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,NENHUM,0,ESTOURO DE PNEU
80111,INCIDENTE,-16.625556,-49.349444,GOIÂNIA,GO,BRASIL,28/05/2021,20:13:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,LEVE,0,ESTOURO DE PNEU
80108,INCIDENTE,-26.878611,-48.650833,NAVEGANTES,SC,BRASIL,03/06/2021,12:39:00,AVIÃO,SOCATA,TBM700N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80106,ACIDENTE,-17.837222,-50.905000,RIO VERDE,GO,BRASIL,04/06/2021,20:15:00,ULTRALEVE,Unknown,GESPI 2001,SUBSTANCIAL,2,VOO CONTROLADO CONTRA O TERRENO
80105,ACIDENTE,-24.29833333333,-43.11027777777,CAMPOS DOS GOYTACAZES,RJ,BRASIL,02/06/2021,22:35:00,Unknown,Unknown,Unknown,SUBSTANCIAL,0,COLISÃO EM VOO COM OBSTÁCULO
80104,INCIDENTE,-12.90861,-38.32250,SALVADOR,BA,BRASIL,01/06/2021,10:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,LEVE,0,ESTOURO DE PNEU
80103,ACIDENTE,-21.463343,-49.229532,NOVO HORIZONTE,SP,BRASIL,28/05/2021,19:58:00,Unknown,FABRICANTE DESCONHECIDO,MODELO DESCONHECIDO,Unknown,0,INDETERMINADO
80102,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,25/05/2021,13:15:00,AVIÃO,BOEING COMPANY,737-48E,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80101,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,10/05/2021,04:00:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA DO MOTOR EM VOO
80100,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,13/05/2021,15:10:00,AVIÃO,AIRBUS INDUSTRIE,A321-111,NENHUM,0,FOGO EM VOO
80099,ACIDENTE,-18.88888888888,-45.25833333333,MORADA NOVA DE MINAS,MG,BRASIL,31/05/2021,10:45:00,AVIÃO,EMBRAER,EMB-810D,SUBSTANCIAL,0,EXCURSÃO DE PISTA
80098,INCIDENTE,-2.6675,-56.77027777777,PARINTINS,AM,BRASIL,29/05/2021,11:53:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 355 F2,LEVE,0,COM PARA-BRISAS
80097,INCIDENTE,-23.50666666666,-46.63388888888,SÃO PAULO,SP,BRASIL,28/05/2021,17:45:00,AVIÃO,CESSNA AIRCRAFT,208B,LEVE,0,COLISÃO COM AVE
80096,ACIDENTE,-25.44924,-49.13996,PIRAQUARA,PR,BRASIL,30/05/2021,17:38:00,ULTRALEVE,Unknown,BRAVO 700,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
80095,INCIDENTE,-8.12638889,-34.92277778,RECIFE,PE,BRASIL,14/04/2021,22:07:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,ESTOURO DE PNEU
80094,INCIDENTE,-5.768888888888,-35.36638888888,SÃO GONÇALO DO AMARANTE,RN,BRASIL,19/05/2021,15:29:00,AVIÃO,CESSNA AIRCRAFT,525,LEVE,0,ESTOURO DE PNEU
80093,INCIDENTE GRAVE,-22.284044,-42.889404,TERESÓPOLIS,RJ,BRASIL,22/05/2021,21:40:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
80092,ACIDENTE,-21.18527,-47.9075,RIBEIRÃO PRETO,SP,BRASIL,13/05/2021,20:25:00,AVIÃO,CESSNA AIRCRAFT,310Q,SUBSTANCIAL,0,PANE SECA
80091,ACIDENTE,-21.77194444444,-48.40555555555,GAVIÃO PEIXOTO,SP,BRASIL,13/05/2021,19:57:00,AVIÃO,ACS-INDUSTRIA AERONÁUTICA LTDA,ACS-330,DESTRUÍDA,0,PERDA DE CONTROLE EM VOO
80090,INCIDENTE,-3.041111111111,-60.05055555555,MANAUS,AM,BRASIL,11/05/2021,07:47:00,Unknown,BOEING COMPANY,737-4Q8,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80089,ACIDENTE,-22.21027777777,-47.34583333333,LEME,SP,BRASIL,18/05/2021,14:20:00,AVIÃO,PIPER AIRCRAFT,PA-25-235,DESTRUÍDA,0,FALHA DO MOTOR EM VOO
80088,INCIDENTE,-23.50694444444,-43.63416666666,SÃO PAULO,SP,BRASIL,25/04/2021,20:18:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,OUTROS
80087,ACIDENTE,-16.59333333333,-56.75222222222,POCONÉ,MT,BRASIL,15/05/2021,15:20:00,AVIÃO,CESSNA AIRCRAFT,182P,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
80086,ACIDENTE,-19.547222,-54.417222,SÃO GABRIEL DO OESTE,MS,BRASIL,13/05/2021,11:02:00,ULTRALEVE,Unknown,RV-9 A,DESTRUÍDA,2,IMC NÃO INTENCIONAL
80085,INCIDENTE GRAVE,-2.543888888888,-54.71055555555,SANTARÉM,PA,BRASIL,13/05/2021,19:30:00,AVIÃO,CESSNA AIRCRAFT,210L,LEVE,0,COM TREM DE POUSO
80084,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,11/05/2021,07:49:00,AVIÃO,Unknown,Unknown,NENHUM,0,POUSO LONGO
80083,ACIDENTE,-11.55333,-45.52944,RIACHÃO DAS NEVES,BA,BRASIL,11/05/2021,20:03:00,AVIÃO,AIR TRACTOR,AT-502B,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
80082,INCIDENTE,-25.40333333333,-49.23361111111,CURITIBA,PR,BRASIL,10/05/2021,12:23:00,AVIÃO,PIPER AIRCRAFT,PA-46-500TP,NENHUM,0,ESTOURO DE PNEU
80081,ACIDENTE,-20.90666666666,-42.02722222222,TOMBOS,MG,BRASIL,09/05/2021,20:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
80080,ACIDENTE,-19.98388,-43.96611,BELO HORIZONTE,MG,BRASIL,08/05/2021,12:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,0,COM ROTOR
80079,ACIDENTE,-23.149722,-46.574722,ATIBAIA,SP,BRASIL,07/05/2021,13:20:00,AVIÃO,TRIKE ICAROS IND. AERONAUTICA LTDA,ADVENTURE,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
80078,INCIDENTE,-16.62583333333,-49.34861111111,GOIÂNIA,GO,BRASIL,08/05/2021,19:00:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA DO MOTOR EM VOO
80077,ACIDENTE,-13.78416666666,-50.29055555555,MUNDO NOVO,GO,BRASIL,08/05/2021,11:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
80076,ACIDENTE,-22.083889,-55.683333,PONTA PORÃ,MS,BRASIL,07/05/2021,15:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
80075,ACIDENTE,-24.06682,-49.953274,ARAPOTI,PR,BRASIL,06/05/2021,13:55:00,HELICÓPTERO,HELIBRAS,AS 350 B2,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
80074,ACIDENTE,-7.636333,-56.738083,ITAITUBA,PA,BRASIL,06/05/2021,20:35:00,AVIÃO,CESSNA AIRCRAFT,210N,DESTRUÍDA,3,OPERAÇÃO A BAIXA ALTITUDE
80073,ACIDENTE,-10.98472,-37.05166,ARACAJU,SE,BRASIL,06/05/2021,14:57:00,Unknown,Unknown,Unknown,DESTRUÍDA,1,PERDA DE CONTROLE EM VOO
80072,INCIDENTE,-16.67166666666,-48.01027777777,LUZIÂNIA,GO,BRASIL,05/02/2021,14:00:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,LEVE,0,FALHA DO MOTOR EM VOO
80071,INCIDENTE,-22.979967,-46.536239,BRAGANÇA PAULISTA,SP,BRASIL,04/05/2021,13:15:00,AVIÃO,PIPER AIRCRAFT,PA-28-140,NENHUM,0,FALHA DO MOTOR EM VOO
80070,INCIDENTE,-5.060555555555,-42.82444444444,CAMPINAS,SP,BRASIL,05/05/2021,14:23:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80069,INCIDENTE,-3.038888888888,-60.04611111111,MANAUS,AM,BRASIL,01/05/2021,15:15:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80068,INCIDENTE,-26.878611,-48.650833,NAVEGANTES,SC,BRASIL,26/04/2021,12:01:00,AVIÃO,CIRRUS DESIGN,SR22,NENHUM,0,COM PARA-BRISAS
80067,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,01/05/2021,12:57:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,F.O.D.
80066,INCIDENTE,-22.97527777777,-44.30722222222,ANGRA DOS REIS,RJ,BRASIL,03/05/2021,11:30:00,AVIÃO,PILATUS,PC-12/47E,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80065,INCIDENTE GRAVE,-17.005833,-56.459444,BARÃO DE MELGAÇO,MT,BRASIL,02/05/2021,18:30:00,AVIÃO,CESSNA AIRCRAFT,182P,LEVE,0,EXCURSÃO DE PISTA
80064,ACIDENTE,-23.50666666666,-46.63388888888,SÃO PAULO,SP,BRASIL,03/05/2021,16:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R22,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
80063,INCIDENTE GRAVE,-16.63194444444,-49.22083333333,GOIÂNIA,GO,BRASIL,01/05/2021,22:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
80062,ACIDENTE,-11.60805555555,-55.86,IPIRANGA DO NORTE,MT,BRASIL,30/04/2021,16:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,SUBSTANCIAL,0,OUTROS
80061,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,29/04/2021,10:00:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80059,INCIDENTE,-22.295556,-53.848889,IVINHEMA,MS,BRASIL,27/04/2014,11:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,ESTOURO DE PNEU
80058,INCIDENTE,-19.8425,-44.60083333333,PARÁ DE MINAS,MG,BRASIL,17/03/2021,14:18:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,FALHA DO MOTOR EM VOO
80056,INCIDENTE GRAVE,-20.2075,-50.28027777777,FERNANDÓPOLIS,SP,BRASIL,28/04/2021,11:20:00,AVIÃO,CESSNA AIRCRAFT,150L,NENHUM,0,FALHA DO MOTOR EM VOO
80055,INCIDENTE,-29.71972222222,-51.48861111111,MONTENEGRO,RS,BRASIL,16/04/2021,13:10:00,AVIÃO,BEECH AIRCRAFT,95-B55,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
80053,INCIDENTE,-23.43555555555,-46.47305555555,SÃO PAULO,SP,BRASIL,13/03/2021,23:55:00,AVIÃO,AIRBUS INDUSTRIE,A319-132,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80052,INCIDENTE,-15.177222,-54.249167,PRIMAVERA DO LESTE,MT,BRASIL,24/04/2021,09:50:00,AVIÃO,AIR TRACTOR,AT-402B,LEVE,0,ESTOURO DE PNEU
80051,INCIDENTE,-20.469444,-54.670278,CAMPO GRANDE,MS,BRASIL,25/04/2021,22:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,ESTOURO DE PNEU
80050,ACIDENTE,-22.626944,-48.471111,SÃO MANUEL,SP,BRASIL,24/04/2021,11:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
80049,INCIDENTE,-22.47861,-44.47888,RESENDE,RJ,BRASIL,23/04/2021,13:34:00,AVIÃO,AERO BOERO,AB-115,LEVE,0,PERDA DE CONTROLE NO SOLO
80048,INCIDENTE,-22.85916666666,-47.10805555555,CAMPINAS,SP,BRASIL,24/04/2021,14:00:00,AVIÃO,CIRRUS DESIGN,SR22,NENHUM,0,ESTOURO DE PNEU
80046,ACIDENTE,-16.362500,-48.928056,ANÁPOLIS,GO,BRASIL,23/04/2021,12:30:00,AVIÃO,CESSNA AIRCRAFT,152,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
80045,INCIDENTE,-22.85916666666,-47.10805555555,CAMPINAS,SP,BRASIL,25/04/2021,18:24:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,NENHUM,0,ESTOURO DE PNEU
80044,INCIDENTE,-15.876944,-47.916389,BRASÍLIA,DF,BRASIL,20/04/2021,10:56:00,AVIÃO,CESSNA AIRCRAFT,208B,NENHUM,0,COM TREM DE POUSO
80043,INCIDENTE,-15.650000,-56.117500,VÁRZEA GRANDE,MT,BRASIL,16/04/2021,21:33:00,AVIÃO,DN DISTRIBUIDORA E REPRESENTACOES LTDA,RV-10,NENHUM,0,ESTOURO DE PNEU
80042,ACIDENTE,-19.85194,-43.95055,BELO HORIZONTE,MG,BRASIL,20/04/2021,16:52:00,AVIÃO,LEARJET,35A,SUBSTANCIAL,1,POUSO LONGO
80041,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,14/03/2021,20:08:00,AVIÃO,Unknown,Unknown,NENHUM,0,OUTROS
80040,INCIDENTE,-1.38000,-48.47639,BELÉM,PA,BRASIL,20/04/2021,17:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,ESTOURO DE PNEU
80039,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,16/04/2021,12:07:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80038,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,16/04/2021,14:00:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80037,ACIDENTE,-21.82944444,-52.17722222,PRESIDENTE EPITÁCIO,SP,BRASIL,15/04/2021,18:00:00,AVIÃO,AERO BOERO,AB-115,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
80035,INCIDENTE,-5.001944444444,-65.975,CARAUARI,AM,BRASIL,15/04/2021,15:05:00,HELICÓPTERO,EUROCOPTER FRANCE,EC 225 LP,NENHUM,0,COM CARGAS EXTERNAS
80034,INCIDENTE GRAVE,-22.177500,-55.608889,PONTA PORÃ,MS,BRASIL,15/04/2021,14:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R66,NENHUM,0,OPERAÇÃO A BAIXA ALTITUDE
80033,INCIDENTE GRAVE,-11.13111111111,-58.60416666666,CASTANHEIRA,MT,BRASIL,31/03/2021,00:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,LEVE,0,INDETERMINADO
80032,INCIDENTE GRAVE,-9.446388888888,-70.48277777777,SANTA ROSA DO PURUS,AC,BRASIL,13/04/2021,17:15:00,AVIÃO,EMBRAER,EMB-810C,NENHUM,0,EXCURSÃO DE PISTA
80031,INCIDENTE GRAVE,-21.36194444444,-45.46916666666,TRÊS PONTAS,MG,BRASIL,11/04/2021,19:30:00,ULTRALEVE,Unknown,MISTRAL,LEVE,0,FALHA DO MOTOR EM VOO
80030,INCIDENTE,-12.90861,-38.32250,SALVADOR,BA,BRASIL,13/04/2021,10:10:00,AVIÃO,BEECH AIRCRAFT,58,NENHUM,0,FALHA DO MOTOR EM VOO
80029,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,12/04/2021,20:24:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FUMAÇA NA CABINE
80028,INCIDENTE,-1.38472,-48.47888,BRASÍLIA,DF,BRASIL,09/04/2021,18:32:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,COM TREM DE POUSO
80027,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,07/04/2021,19:47:00,AVIÃO,AIRBUS INDUSTRIE,A320-232,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80026,INCIDENTE,-3.041111111111,-60.05055555555,MANAUS,AM,BRASIL,04/04/2021,08:31:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA DO MOTOR EM VOO
80025,INCIDENTE,-1.384722222222,-48.4788888888,BELÉM,PA,BRASIL,31/03/2021,17:58:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80024,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,31/03/2021,08:00:00,AVIÃO,BOEING COMPANY,737-48E,LEVE,0,COLISÃO COM AVE
80023,INCIDENTE,-29.99388888888,-51.17111111111,PORTO ALEGRE,RS,BRASIL,29/03/2021,18:24:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80022,INCIDENTE,-21.51305555555,-43.17305555555,GOIANÁ,MG,BRASIL,13/04/2021,16:06:00,AVIÃO,BEECH AIRCRAFT,300,LEVE,0,PERDA DE CONTROLE NO SOLO
80021,INCIDENTE,-16.70611111111,-43.82194444444,MONTES CLAROS,MG,BRASIL,14/04/2021,17:35:00,AVIÃO,EMBRAER,EMB-810D,LEVE,0,FALHA DO MOTOR EM VOO
80020,INCIDENTE,-22.75944444444,-40.68583333333,VITÓRIA,ES,BRASIL,13/04/2021,16:30:00,HELICÓPTERO,AGUSTA,AW139,LEVE,0,COM PARA-BRISAS
80019,ACIDENTE,-13.42083333333,-55.85027777777,NOVA MUTUM,MT,BRASIL,12/04/2021,11:00:00,AVIÃO,THRUSH AIRCRAFT,S2R-H80,SUBSTANCIAL,0,EXCURSÃO DE PISTA
80018,INCIDENTE,-20.25805555555,-40.28638888888,VITÓRIA,ES,BRASIL,08/04/2021,19:05:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76C,NENHUM,0,COM TREM DE POUSO
80017,INCIDENTE GRAVE,-16.62583333333,-49.34861111111,GOIÂNIA,GO,BRASIL,09/04/2021,13:00:00,AVIÃO,EMBRAER,EMB-810C,LEVE,0,COM TREM DE POUSO
80015,INCIDENTE,-20.25805555555,-40.28638888888,VITÓRIA,ES,BRASIL,08/04/2021,11:03:00,AVIÃO,CESSNA AIRCRAFT,208B,NENHUM,0,ESTOURO DE PNEU
80014,INCIDENTE GRAVE,-17.83611111111,-50.95611111111,RIO VERDE,GO,BRASIL,06/04/2021,17:50:00,AVIÃO,BEECH AIRCRAFT,A36,LEVE,0,COM TREM DE POUSO
80012,INCIDENTE,-23.29583,-41.20777,MACAÉ,RJ,BRASIL,29/03/2021,18:05:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76C,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
80011,ACIDENTE,-20.1325,-48.03472222222,PLANURA,MG,BRASIL,01/04/2021,12:45:00,AVIÃO,AIR TRACTOR,AT-401B,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
80007,INCIDENTE GRAVE,-3.940555555555,-38.37416666666,AQUIRAZ,CE,BRASIL,31/03/2021,20:25:00,ULTRALEVE,Unknown,FAX V4,LEVE,0,FALHA DO MOTOR EM VOO
80006,ACIDENTE,-16.63,-49.565,TRINDADE,GO,BRASIL,06/10/2020,18:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
80005,ACIDENTE,-14.67194444444,-57.44055555555,TANGARÁ DA SERRA,MT,BRASIL,31/03/2021,14:00:00,Unknown,Unknown,Unknown,DESTRUÍDA,2,FALHA DO MOTOR EM VOO
80004,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,26/03/2021,18:40:00,AVIÃO,RAYTHEON AIRCRAFT,C90A,LEVE,0,COLISÃO COM AVE
80002,ACIDENTE,-16.01222222222,-49.76444444444,ITABERAÍ,GO,BRASIL,27/03/2021,19:50:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201,DESTRUÍDA,1,FOGO
80001,INCIDENTE,"-21,40916","-42,20083",RIO DE JANEIRO,RJ,BRASIL,27/03/2021,15:27:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 355 NP,LEVE,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
79999,ACIDENTE,3.4261111111111,-61.54111111111,AMAJARI,RR,BRASIL,18/03/2021,13:30:00,ULTRALEVE,BRUNO DE OLIVEIRA SOUZA SANTOS,PARADISE P1,DESTRUÍDA,3,INDETERMINADO
79997,ACIDENTE,-20.497487,-48.195861,MORRO AGUDO,SP,BRASIL,26/03/2021,09:30:00,AVIÃO,THRUSH AIRCRAFT,S2R-T34,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
79996,ACIDENTE,-22.17833333,-51.41888889,PRESIDENTE PRUDENTE,SP,BRASIL,23/03/2021,17:35:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,SUBSTANCIAL,0,EXCURSÃO DE PISTA
79994,INCIDENTE GRAVE,-12.46388,-41.41972,LENÇÓIS,BA,BRASIL,25/03/2021,20:00:00,HELICÓPTERO,HELIBRAS,AS 350 B2,LEVE,0,OPERAÇÃO A BAIXA ALTITUDE
79992,ACIDENTE,-17.31055555555,-49.02472222222,PIRACANJUBA,GO,BRASIL,23/03/2021,13:00:00,ULTRALEVE,Unknown,FOX V-5 SUPER,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
79991,INCIDENTE,-22.755278,-47.268056,AMERICANA,SP,BRASIL,25/03/2021,17:35:00,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,LEVE,0,EXCURSÃO DE PISTA
79990,INCIDENTE GRAVE,-9.940278,-56.074444,ALTA FLORESTA,MT,BRASIL,22/03/2021,13:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720,LEVE,0,EXCURSÃO DE PISTA
79989,INCIDENTE GRAVE,-10.87055555555,-61.84666666666,JI-PARANÁ,RO,BRASIL,22/03/2021,21:31:00,AVIÃO,MITSUBISHI,MU-2B-25,LEVE,0,COM TREM DE POUSO
79988,INCIDENTE,-22.810000,-43.250556,RIO DE JANEIRO,RJ,BRASIL,20/03/2021,19:16:00,AVIÃO,CESSNA AIRCRAFT,650,NENHUM,0,COM TREM DE POUSO
79985,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,19/03/2021,02:50:00,AVIÃO,MITSUBISHI,MU-2B-60,NENHUM,0,FALHA DO MOTOR EM VOO
79983,ACIDENTE,-28.2828874,-54.1722687,SANTO ÂNGELO,RS,BRASIL,20/03/2021,11:25:00,AVIÃO,PIPER AIRCRAFT,PA-18,SUBSTANCIAL,0,EXCURSÃO DE PISTA
79982,ACIDENTE,-24.86888888888,-53.47555555555,CASCAVEL,PR,BRASIL,20/03/2021,21:31:00,AVIÃO,construzioni Aeronautiche TECNAM Srl,ASTORE,SUBSTANCIAL,2,PERDA DE CONTROLE EM VOO
79981,INCIDENTE,-0.889722222222,-52.605,ALMEIRIM,PA,BRASIL,14/03/2021,17:05:00,AVIÃO,PIPER AIRCRAFT,PA-31T,LEVE,0,ESTOURO DE PNEU
79979,INCIDENTE,-19.624444444,-43.97194444444,BELO HORIZONTE,MG,BRASIL,16/03/2021,19:40:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,CORTANTE DE VENTO
79978,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,12/03/2021,22:30:00,AVIÃO,EMBRAER,ERJ 190-400,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
79977,ACIDENTE,-17.329444,-56.593611,POCONÉ,MT,BRASIL,15/03/2021,10:35:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
79976,ACIDENTE,-14.633056,-51.748333,ARAGUAIANA,MT,BRASIL,10/03/2021,20:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,DESTRUÍDA,2,FALHA DO MOTOR EM VOO
79975,INCIDENTE,-3.041111111111,-60.05055555555,MANAUS,AM,BRASIL,15/03/2021,16:50:00,ANFÍBIO,CESSNA AIRCRAFT,208 ANFIBIO,LEVE,0,POUSO SEM TREM
79974,INCIDENTE,-15.871111,-47.918611,BRASÍLIA,DF,BRASIL,10/03/2021,20:30:00,AVIÃO,LEARJET,35A,LEVE,0,ESTOURO DE PNEU
79973,ACIDENTE,-27.672531,-52.261337,ERECHIM,RS,BRASIL,14/03/2021,14:35:00,PLANADOR,INDÚSTRIA PARANAENSE DE ESTRUTURAS,KW1,SUBSTANCIAL,0,REBOQUE DE PLANADOR
